id_gestion,gestor_id,gestor,tipo_gestor,mes,fecha_gestion,id_deudor,documento,segmento,producto,departamento,tramo_mora,canal,usa_kobra,calidad_gestion,sentimiento_cliente,emocion_dominante,tecnicas_usadas,resultado,fecha_compromiso,fecha_pago,monto_gestionado,monto_acordado,cuotas,descuento,recupero,notas
GE-0001157,G04,Gestor 04,Humano,2025-10,2025-10-23,KB-104411,,Retail,Tarjeta de crédito,Rocha,1-30,Llamada,False,62.9,0.123,intencion_pago,3,Pago,,2025-10-23,64410.0,64410.0,1,0.0,57779.0,Abonó el total de la deuda.
GE-0001158,G04,Gestor 04,Humano,2025-10,2025-10-25,KB-101619,,Pyme,Tarjeta de crédito,Colonia,31-60,WhatsApp,False,59.2,0.325,intencion_pago,4,Promesa,2025-10-30,,70060.0,66557.0,6,0.05,37839.0,Arreglo de pago acordado; enviar comprobante.
GE-0001159,G04,Gestor 04,Humano,2025-10,2025-10-08,KB-109146,,Retail,Préstamo personal,Salto,1-30,Llamada,False,63.1,-0.027,neutro,2,Promesa,2025-10-13,,33820.0,30438.0,2,0.1,12681.0,Arreglo de pago acordado; enviar comprobante.
GE-0001160,G04,Gestor 04,Humano,2025-10,2025-10-22,KB-105942,,Retail,Tarjeta de crédito,Montevideo,61-90,Llamada,False,71.4,-0.308,objecion,4,Pago,,2025-10-22,37210.0,33489.0,1,0.1,28054.0,Abonó el total de la deuda.
GE-0001161,G04,Gestor 04,Humano,2025-10,2025-10-01,KB-108135,,Retail,Préstamo personal,Paysandú,61-90,Llamada,False,71.8,0.033,objecion,2,Número erróneo,,,9240.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0001162,G04,Gestor 04,Humano,2025-10,2025-10-17,KB-110074,,Retail,Crédito automotor,San José,91-180,Llamada,False,69.2,0.484,neutro,5,Sin acuerdo,,,25970.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001163,G04,Gestor 04,Humano,2025-10,2025-10-17,KB-104971,,Pyme,Tarjeta de crédito,Montevideo,1-30,Llamada,False,63.1,0.508,intencion_pago,4,Pago,,2025-10-17,62830.0,43981.0,1,0.3,56204.0,Abonó el total de la deuda.
GE-0001164,G04,Gestor 04,Humano,2025-10,2025-10-21,KB-104717,,Pyme,Microcrédito,Colonia,31-60,WhatsApp,False,81.8,0.291,objecion,3,Informado,,,159140.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0001165,G04,Gestor 04,Humano,2025-10,2025-10-13,KB-108860,,Retail,Crédito automotor,Montevideo,31-60,WhatsApp,False,70.2,-0.073,objecion,3,Informado,,,29930.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0001166,G04,Gestor 04,Humano,2025-10,2025-10-31,KB-103331,,Retail,Crédito automotor,Montevideo,1-30,WhatsApp,False,69.0,-0.107,neutro,3,Pago,,2025-10-31,136560.0,136560.0,1,0.0,133030.0,Abonó el total de la deuda.
GE-0001167,G04,Gestor 04,Humano,2025-10,2025-10-06,KB-101603,,Retail,Préstamo personal,Montevideo,180+,Llamada,False,81.8,-0.196,dificultad_economica,3,Promesa,2025-10-11,,22210.0,21100.0,3,0.05,7685.0,Arreglo de pago acordado; enviar comprobante.
GE-0001168,G04,Gestor 04,Humano,2025-10,2025-10-05,KB-101336,,Pyme,Préstamo personal,Montevideo,31-60,WhatsApp,False,57.4,-0.071,objecion,3,Sin acuerdo,,,142980.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001169,G04,Gestor 04,Humano,2025-10,2025-10-21,KB-102086,,Retail,Préstamo personal,Paysandú,31-60,WhatsApp,False,69.6,0.144,neutro,3,Sin acuerdo,,,41650.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001170,G04,Gestor 04,Humano,2025-10,2025-10-08,KB-107312,,Retail,Préstamo personal,Canelones,1-30,Llamada,False,69.2,0.39,intencion_pago,4,Pago,,2025-10-08,9230.0,8307.0,1,0.1,8597.0,Abonó el total de la deuda.
GE-0001171,G04,Gestor 04,Humano,2025-10,2025-10-07,KB-110692,,Retail,Tarjeta de crédito,San José,61-90,Llamada,False,71.9,-0.609,enojo,4,Promesa,2025-10-12,,40810.0,32648.0,4,0.2,23486.0,Arreglo de pago acordado; enviar comprobante.
GE-0001172,G04,Gestor 04,Humano,2025-10,2025-10-22,KB-106025,,Retail,Préstamo personal,Rivera,31-60,WhatsApp,False,66.4,-0.367,enojo,4,Promesa,2025-10-27,,30180.0,28671.0,1,0.05,15872.0,Arreglo de pago acordado; enviar comprobante.
GE-0001173,G04,Gestor 04,Humano,2025-10,2025-10-03,KB-105776,,Retail,Tarjeta de crédito,Maldonado,1-30,WhatsApp,False,71.7,0.663,intencion_pago,2,Promesa,2025-10-08,,8960.0,8960.0,2,0.0,3089.0,Arreglo de pago acordado; enviar comprobante.
GE-0001174,G04,Gestor 04,Humano,2025-10,2025-10-03,KB-107766,,Pyme,Préstamo personal,Montevideo,91-180,Llamada,False,61.5,-0.118,objecion,2,Sin acuerdo,,,79000.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001175,G04,Gestor 04,Humano,2025-10,2025-10-21,KB-102876,,Retail,Financiación retail,Montevideo,61-90,Llamada,False,70.5,-0.321,dificultad_economica,5,No contactado,,,14700.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001176,G04,Gestor 04,Humano,2025-10,2025-10-03,KB-102737,,Pyme,Préstamo personal,Soriano,31-60,Llamada,False,67.0,-0.065,neutro,4,Promesa,2025-10-08,,63290.0,63290.0,1,0.0,26413.0,Arreglo de pago acordado; enviar comprobante.
GE-0001177,G04,Gestor 04,Humano,2025-10,2025-10-29,KB-109685,,Retail,Cuenta corriente,Tacuarembó,61-90,Llamada,False,53.9,-0.039,objecion,4,Sin acuerdo,,,35790.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001178,G04,Gestor 04,Humano,2025-10,2025-10-21,KB-100081,,Retail,Financiación retail,Montevideo,91-180,Llamada,False,68.9,-0.534,enojo,4,Pago,,2025-10-21,79260.0,63408.0,1,0.2,54292.0,Abonó el total de la deuda.
GE-0001179,G04,Gestor 04,Humano,2025-10,2025-10-06,KB-110357,,Retail,Tarjeta de crédito,Montevideo,180+,Llamada,False,72.5,-0.273,frustracion,4,Sin acuerdo,,,32130.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001180,G04,Gestor 04,Humano,2025-10,2025-10-11,KB-109216,,Retail,Crédito automotor,Montevideo,1-30,WhatsApp,False,72.6,0.609,intencion_pago,4,Promesa,2025-10-16,,33270.0,23289.0,5,0.3,18287.0,Arreglo de pago acordado; enviar comprobante.
GE-0001181,G04,Gestor 04,Humano,2025-10,2025-10-20,KB-104682,,Retail,Tarjeta de crédito,Canelones,61-90,WhatsApp,False,63.6,0.026,dificultad_economica,2,Promesa,2025-10-25,,26080.0,26080.0,5,0.0,14260.0,Arreglo de pago acordado; enviar comprobante.
GE-0001182,G04,Gestor 04,Humano,2025-10,2025-10-07,KB-100681,,Pyme,Préstamo personal,Montevideo,180+,WhatsApp,False,66.2,-0.429,dificultad_economica,2,No contactado,,,449240.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001183,G04,Gestor 04,Humano,2025-10,2025-10-21,KB-110956,,Retail,Crédito automotor,San José,1-30,Llamada,False,62.2,-0.01,neutro,2,Pago,,2025-10-21,30520.0,30520.0,1,0.0,27952.0,Abonó el total de la deuda.
GE-0001184,G04,Gestor 04,Humano,2025-10,2025-10-02,KB-106670,,Retail,Préstamo personal,Artigas,31-60,Llamada,False,76.1,0.032,neutro,3,Sin acuerdo,,,48200.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001185,G04,Gestor 04,Humano,2025-10,2025-10-27,KB-102899,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,False,86.6,0.182,neutro,3,Promesa,2025-10-31,,21520.0,19368.0,1,0.1,10901.0,Arreglo de pago acordado; enviar comprobante.
GE-0001186,G04,Gestor 04,Humano,2025-10,2025-10-08,KB-104808,,Retail,Crédito automotor,Montevideo,61-90,Llamada,False,62.6,-0.281,ansiedad,2,Promesa,2025-10-13,,31900.0,31900.0,3,0.0,15148.0,Arreglo de pago acordado; enviar comprobante.
GE-0001187,G04,Gestor 04,Humano,2025-10,2025-10-31,KB-111358,,Pyme,Microcrédito,Soriano,31-60,WhatsApp,False,61.3,-0.037,ansiedad,4,No contactado,,,50240.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001188,G04,Gestor 04,Humano,2025-10,2025-10-13,KB-108182,,Retail,Préstamo personal,Flores,61-90,WhatsApp,False,74.1,0.12,ansiedad,5,Promesa,2025-10-18,,45550.0,45550.0,5,0.0,24101.0,Arreglo de pago acordado; enviar comprobante.
GE-0001189,G04,Gestor 04,Humano,2025-10,2025-10-29,KB-100383,,Retail,Tarjeta de crédito,Montevideo,31-60,WhatsApp,False,67.7,-0.313,frustracion,4,Pago,,2025-10-29,3860.0,3088.0,1,0.2,3838.0,Abonó el total de la deuda.
GE-0001190,G04,Gestor 04,Humano,2025-10,2025-10-13,KB-106172,,Pyme,Crédito automotor,Florida,180+,Llamada,False,69.0,-0.445,frustracion,2,Pago,,2025-10-13,152750.0,145112.0,1,0.05,96401.0,Abonó el total de la deuda.
GE-0001191,G04,Gestor 04,Humano,2025-10,2025-10-08,KB-105861,,Retail,Crédito automotor,San José,31-60,Llamada,False,65.1,0.369,intencion_pago,3,Pago,,2025-10-08,18040.0,12628.0,1,0.3,14423.0,Abonó el total de la deuda.
GE-0001192,G04,Gestor 04,Humano,2025-10,2025-10-13,KB-108042,,Pyme,Préstamo personal,Canelones,91-180,Llamada,False,70.1,-0.6,enojo,4,No contactado,,,117500.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001193,G04,Gestor 04,Humano,2025-10,2025-10-01,KB-101054,,Corporativo,Tarjeta de crédito,Canelones,31-60,WhatsApp,False,76.3,0.362,intencion_pago,4,Pago,,2025-10-01,1358570.0,1222713.0,1,0.1,1075148.0,Abonó el total de la deuda.
GE-0001194,G04,Gestor 04,Humano,2025-10,2025-10-20,KB-103993,,Retail,Microcrédito,Montevideo,31-60,WhatsApp,False,79.0,-0.097,neutro,3,Promesa,2025-10-25,,15220.0,15220.0,2,0.0,8542.0,Arreglo de pago acordado; enviar comprobante.
GE-0001195,G05,Gestor 05,Humano,2025-10,2025-10-01,KB-103307,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,False,43.0,0.548,intencion_pago,2,Pago,,2025-10-01,84400.0,80180.0,1,0.05,81058.0,Abonó el total de la deuda.
GE-0001196,G05,Gestor 05,Humano,2025-10,2025-10-27,KB-105422,,Pyme,Tarjeta de crédito,Maldonado,180+,Llamada,False,21.8,-0.479,dificultad_economica,1,No contactado,,,175450.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001197,G05,Gestor 05,Humano,2025-10,2025-10-09,KB-103612,,Pyme,Microcrédito,Paysandú,91-180,WhatsApp,False,49.6,-0.138,ansiedad,2,Número erróneo,,,184510.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0001198,G05,Gestor 05,Humano,2025-10,2025-10-24,KB-101840,,Retail,Microcrédito,Canelones,1-30,Llamada,False,32.1,-0.332,neutro,1,Promesa,2025-10-29,,26070.0,20856.0,3,0.2,14459.0,Arreglo de pago acordado; enviar comprobante.
GE-0001199,G05,Gestor 05,Humano,2025-10,2025-10-12,KB-110014,,Pyme,Financiación retail,Montevideo,31-60,Llamada,False,38.3,-0.058,neutro,1,No contactado,,,178730.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001200,G05,Gestor 05,Humano,2025-10,2025-10-23,KB-103297,,Retail,Tarjeta de crédito,Colonia,1-30,WhatsApp,False,37.9,0.011,neutro,3,Pago,,2025-10-23,9840.0,9348.0,1,0.05,9055.0,Abonó el total de la deuda.
GE-0001201,G05,Gestor 05,Humano,2025-10,2025-10-21,KB-103296,,Pyme,Préstamo personal,Montevideo,31-60,WhatsApp,False,39.0,-0.105,neutro,0,Sin acuerdo,,,75740.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001202,G05,Gestor 05,Humano,2025-10,2025-10-01,KB-108935,,Retail,Financiación retail,San José,31-60,Llamada,False,44.5,0.391,intencion_pago,0,Pago,,2025-10-01,34060.0,34060.0,1,0.0,21357.0,Abonó el total de la deuda.
GE-0001203,G05,Gestor 05,Humano,2025-10,2025-10-21,KB-101418,,Corporativo,Tarjeta de crédito,Montevideo,91-180,Llamada,False,28.7,-0.514,dificultad_economica,2,No contactado,,,207830.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001204,G05,Gestor 05,Humano,2025-10,2025-10-26,KB-107104,,Retail,Cuenta corriente,Canelones,31-60,WhatsApp,False,55.1,0.346,intencion_pago,4,Pago,,2025-10-26,21490.0,21490.0,1,0.0,15113.0,Abonó el total de la deuda.
GE-0001205,G05,Gestor 05,Humano,2025-10,2025-10-01,KB-104789,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,False,44.0,-0.119,objecion,2,Pago,,2025-10-01,23480.0,23480.0,1,0.0,17476.0,Abonó el total de la deuda.
GE-0001206,G05,Gestor 05,Humano,2025-10,2025-10-13,KB-104143,,Retail,Préstamo personal,Maldonado,31-60,Llamada,False,43.8,-0.334,ansiedad,2,Sin acuerdo,,,58830.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001207,G05,Gestor 05,Humano,2025-10,2025-10-07,KB-110459,,Retail,Préstamo personal,Soriano,1-30,Llamada,False,51.1,0.191,neutro,3,Informado,,,9650.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0001208,G05,Gestor 05,Humano,2025-10,2025-10-31,KB-108447,,Retail,Préstamo personal,Artigas,91-180,WhatsApp,False,52.3,-0.259,ansiedad,1,Promesa,2025-10-31,,18150.0,14520.0,1,0.2,10388.0,Arreglo de pago acordado; enviar comprobante.
GE-0001209,G05,Gestor 05,Humano,2025-10,2025-10-13,KB-111856,,Retail,Préstamo personal,Rocha,91-180,WhatsApp,False,60.0,-0.273,dificultad_economica,2,Promesa,2025-10-18,,34710.0,31239.0,3,0.1,15812.0,Arreglo de pago acordado; enviar comprobante.
GE-0001210,G05,Gestor 05,Humano,2025-10,2025-10-22,KB-103624,,Pyme,Financiación retail,Montevideo,1-30,Llamada,False,43.7,-0.358,neutro,2,Pago,,2025-10-22,150200.0,150200.0,1,0.0,143003.0,Abonó el total de la deuda.
GE-0001211,G05,Gestor 05,Humano,2025-10,2025-10-02,KB-107280,,Retail,Cuenta corriente,Montevideo,91-180,WhatsApp,False,45.8,-0.108,objecion,2,Pago,,2025-10-02,64930.0,51944.0,1,0.2,60559.0,Abonó el total de la deuda.
GE-0001212,G05,Gestor 05,Humano,2025-10,2025-10-06,KB-110612,,Pyme,Financiación retail,Montevideo,61-90,Llamada,False,44.5,-0.545,frustracion,3,No contactado,,,155320.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001213,G05,Gestor 05,Humano,2025-10,2025-10-22,KB-100703,,Pyme,Préstamo personal,Treinta y Tres,1-30,Llamada,False,52.1,-0.074,objecion,4,Pago,,2025-10-22,219690.0,219690.0,1,0.0,194175.0,Abonó el total de la deuda.
GE-0001214,G05,Gestor 05,Humano,2025-10,2025-10-20,KB-101612,,Retail,Crédito automotor,Montevideo,31-60,Llamada,False,50.1,-0.73,frustracion,2,Pago,,2025-10-20,14980.0,11984.0,1,0.2,11687.0,Abonó el total de la deuda.
GE-0001215,G05,Gestor 05,Humano,2025-10,2025-10-23,KB-111811,,Retail,Préstamo personal,Canelones,91-180,Llamada,False,45.5,-0.335,ansiedad,2,No contactado,,,27910.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001216,G05,Gestor 05,Humano,2025-10,2025-10-17,KB-103873,,Retail,Financiación retail,Canelones,1-30,WhatsApp,False,53.2,0.262,intencion_pago,3,Promesa,2025-10-22,,40680.0,36612.0,3,0.1,16760.0,Arreglo de pago acordado; enviar comprobante.
GE-0001217,G05,Gestor 05,Humano,2025-10,2025-10-10,KB-106033,,Pyme,Crédito automotor,Canelones,91-180,WhatsApp,False,50.3,-0.084,ansiedad,2,No contactado,,,111310.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001218,G05,Gestor 05,Humano,2025-10,2025-10-20,KB-101274,,Retail,Financiación retail,Rivera,1-30,Llamada,False,30.8,-0.341,neutro,1,Pago,,2025-10-20,48140.0,45733.0,1,0.05,45280.0,Abonó el total de la deuda.
GE-0001219,G05,Gestor 05,Humano,2025-10,2025-10-16,KB-103943,,Retail,Préstamo personal,Maldonado,31-60,Llamada,False,63.7,-0.534,enojo,3,Sin acuerdo,,,64650.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001220,G05,Gestor 05,Humano,2025-10,2025-10-26,KB-109109,,Retail,Préstamo personal,Montevideo,31-60,Llamada,False,40.2,0.022,neutro,2,Promesa,2025-10-31,,28480.0,28480.0,1,0.0,15117.0,Arreglo de pago acordado; enviar comprobante.
GE-0001221,G05,Gestor 05,Humano,2025-10,2025-10-28,KB-101371,,Retail,Crédito automotor,Montevideo,31-60,WhatsApp,False,41.8,0.51,intencion_pago,1,Promesa,2025-10-31,,90460.0,90460.0,2,0.0,43898.0,Arreglo de pago acordado; enviar comprobante.
GE-0001222,G05,Gestor 05,Humano,2025-10,2025-10-22,KB-108163,,Retail,Préstamo personal,Canelones,31-60,Llamada,False,43.7,-0.025,neutro,4,No contactado,,,22420.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001223,G05,Gestor 05,Humano,2025-10,2025-10-31,KB-102268,,Retail,Préstamo personal,Montevideo,1-30,Llamada,False,30.4,0.5,intencion_pago,0,Promesa,2025-10-31,,87910.0,87910.0,4,0.0,51272.0,Arreglo de pago acordado; enviar comprobante.
GE-0001224,G05,Gestor 05,Humano,2025-10,2025-10-02,KB-102102,,Retail,Préstamo personal,Maldonado,91-180,Llamada,False,43.4,-0.144,frustracion,2,No contactado,,,27750.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001225,G05,Gestor 05,Humano,2025-10,2025-10-03,KB-103379,,Corporativo,Cuenta corriente,San José,61-90,WhatsApp,False,34.8,-0.652,dificultad_economica,3,No contactado,,,432140.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001226,G05,Gestor 05,Humano,2025-10,2025-10-28,KB-102986,,Pyme,Préstamo personal,Montevideo,1-30,Llamada,False,42.4,-0.601,enojo,3,Número erróneo,,,118500.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0001227,G05,Gestor 05,Humano,2025-10,2025-10-14,KB-101842,,Retail,Financiación retail,Salto,61-90,Llamada,False,60.6,-0.073,ansiedad,0,Pago,,2025-10-14,43400.0,43400.0,1,0.0,39922.0,Abonó el total de la deuda.
GE-0001228,G05,Gestor 05,Humano,2025-10,2025-10-06,KB-110205,,Retail,Tarjeta de crédito,Canelones,31-60,Llamada,False,42.1,0.01,neutro,0,Sin acuerdo,,,39200.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001229,G05,Gestor 05,Humano,2025-10,2025-10-24,KB-107502,,Retail,Microcrédito,Maldonado,180+,Llamada,False,48.6,-0.628,enojo,1,Promesa,2025-10-29,,23610.0,23610.0,1,0.0,7676.0,Arreglo de pago acordado; enviar comprobante.
GE-0001230,G05,Gestor 05,Humano,2025-10,2025-10-08,KB-100594,,Corporativo,Financiación retail,Montevideo,180+,Llamada,False,42.8,-0.764,enojo,4,No contactado,,,462990.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001231,G05,Gestor 05,Humano,2025-10,2025-10-30,KB-108252,,Corporativo,Cuenta corriente,Maldonado,61-90,WhatsApp,False,49.0,-0.166,ansiedad,1,Pago,,2025-10-30,163530.0,163530.0,1,0.0,136796.0,Abonó el total de la deuda.
GE-0001232,G05,Gestor 05,Humano,2025-10,2025-10-31,KB-107841,,Retail,Préstamo personal,Montevideo,91-180,Llamada,False,44.6,-0.326,objecion,2,No contactado,,,13820.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001233,G05,Gestor 05,Humano,2025-10,2025-10-21,KB-106522,,Retail,Préstamo personal,Montevideo,180+,WhatsApp,False,47.2,-0.41,dificultad_economica,3,Pago,,2025-10-21,16950.0,16950.0,1,0.0,11256.0,Abonó el total de la deuda.
GE-0001234,G05,Gestor 05,Humano,2025-10,2025-10-01,KB-104104,,Retail,Préstamo personal,Montevideo,91-180,WhatsApp,False,32.4,-0.524,frustracion,2,No contactado,,,25110.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001235,G06,Gestor 06,Humano,2025-10,2025-10-31,KB-111384,,Retail,Tarjeta de crédito,Cerro Largo,1-30,WhatsApp,False,46.8,-0.268,objecion,2,Promesa,2025-10-31,,8750.0,7875.0,1,0.1,4765.0,Arreglo de pago acordado; enviar comprobante.
GE-0001236,G06,Gestor 06,Humano,2025-10,2025-10-31,KB-102918,,Retail,Cuenta corriente,Canelones,91-180,WhatsApp,False,38.9,-0.747,enojo,3,No contactado,,,11090.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001237,G06,Gestor 06,Humano,2025-10,2025-10-24,KB-100699,,Retail,Tarjeta de crédito,Rivera,31-60,Llamada,False,45.1,-0.016,neutro,3,No contactado,,,29890.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001238,G06,Gestor 06,Humano,2025-10,2025-10-03,KB-100048,,Retail,Cuenta corriente,San José,91-180,WhatsApp,False,44.7,-0.518,enojo,2,Sin acuerdo,,,66400.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001239,G06,Gestor 06,Humano,2025-10,2025-10-22,KB-104839,,Retail,Préstamo personal,Montevideo,31-60,WhatsApp,False,47.8,-0.194,ansiedad,3,Pago,,2025-10-22,20750.0,20750.0,1,0.0,19581.0,Abonó el total de la deuda.
GE-0001240,G06,Gestor 06,Humano,2025-10,2025-10-03,KB-101066,,Pyme,Préstamo personal,Canelones,31-60,Llamada,False,52.0,-0.367,objecion,3,Pago,,2025-10-03,169140.0,118398.0,1,0.3,141763.0,Abonó el total de la deuda.
GE-0001241,G06,Gestor 06,Humano,2025-10,2025-10-30,KB-107066,,Retail,Préstamo personal,Maldonado,31-60,Llamada,False,60.5,-0.342,ansiedad,2,Promesa,2025-10-31,,12760.0,12760.0,5,0.0,6445.0,Arreglo de pago acordado; enviar comprobante.
GE-0001242,G06,Gestor 06,Humano,2025-10,2025-10-14,KB-110570,,Pyme,Tarjeta de crédito,Canelones,61-90,WhatsApp,False,41.9,-0.398,ansiedad,4,No contactado,,,90400.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001243,G06,Gestor 06,Humano,2025-10,2025-10-03,KB-101307,,Pyme,Tarjeta de crédito,Rivera,31-60,WhatsApp,False,54.1,-0.048,neutro,4,Promesa,2025-10-08,,219220.0,219220.0,2,0.0,71298.0,Arreglo de pago acordado; enviar comprobante.
GE-0001244,G06,Gestor 06,Humano,2025-10,2025-10-15,KB-108275,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,False,45.3,0.499,intencion_pago,4,Promesa,2025-10-20,,18650.0,14920.0,5,0.2,10683.0,Arreglo de pago acordado; enviar comprobante.
GE-0001245,G06,Gestor 06,Humano,2025-10,2025-10-28,KB-105877,,Corporativo,Préstamo personal,Montevideo,61-90,WhatsApp,False,52.3,-0.095,objecion,3,Pago,,2025-10-28,394370.0,394370.0,1,0.0,347364.0,Abonó el total de la deuda.
GE-0001246,G06,Gestor 06,Humano,2025-10,2025-10-22,KB-108539,,Pyme,Crédito automotor,Durazno,1-30,Llamada,False,48.3,-0.092,neutro,3,Pago,,2025-10-22,39140.0,39140.0,1,0.0,38630.0,Abonó el total de la deuda.
GE-0001247,G06,Gestor 06,Humano,2025-10,2025-10-27,KB-100276,,Retail,Cuenta corriente,Montevideo,1-30,Llamada,False,52.4,0.682,intencion_pago,5,Promesa,2025-10-31,,42800.0,42800.0,1,0.0,21115.0,Arreglo de pago acordado; enviar comprobante.
GE-0001248,G06,Gestor 06,Humano,2025-10,2025-10-30,KB-101540,,Retail,Microcrédito,Soriano,1-30,Llamada,False,56.3,0.635,intencion_pago,3,Promesa,2025-10-31,,10370.0,10370.0,5,0.0,3503.0,Arreglo de pago acordado; enviar comprobante.
GE-0001249,G06,Gestor 06,Humano,2025-10,2025-10-07,KB-107092,,Pyme,Tarjeta de crédito,San José,61-90,WhatsApp,False,52.2,-0.145,objecion,3,No contactado,,,45850.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001250,G06,Gestor 06,Humano,2025-10,2025-10-06,KB-110085,,Retail,Préstamo personal,Maldonado,31-60,WhatsApp,False,39.7,-0.268,ansiedad,2,No contactado,,,21220.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0001251,G06,Gestor 06,Humano,2025-10,2025-10-30,KB-108053,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,False,49.0,0.54,intencion_pago,3,Pago,,2025-10-30,22530.0,22530.0,1,0.0,16822.0,Abonó el total de la deuda.
GE-0001252,G06,Gestor 06,Humano,2025-10,2025-10-21,KB-109965,,Retail,Préstamo personal,Montevideo,61-90,Llamada,False,44.0,-0.029,neutro,2,Pago,,2025-10-21,42620.0,40489.0,1,0.05,30019.0,Abonó el total de la deuda.
GE-0001253,G06,Gestor 06,Humano,2025-10,2025-10-16,KB-107812,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,False,54.5,-0.268,ansiedad,4,Promesa,2025-10-21,,12570.0,11942.0,6,0.05,7099.0,Arreglo de pago acordado; enviar comprobante.
GE-0001254,G06,Gestor 06,Humano,2025-10,2025-10-23,KB-100179,,Retail,Tarjeta de crédito,Canelones,91-180,Llamada,False,49.1,-0.47,frustracion,2,Pago,,2025-10-23,30720.0,29184.0,1,0.05,19929.0,Abonó el total de la deuda.
GE-0001255,G06,Gestor 06,Humano,2025-10,2025-10-23,KB-103001,,Retail,Préstamo personal,Artigas,31-60,WhatsApp,False,42.5,0.527,intencion_pago,3,Sin acuerdo,,,20920.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0001256,G06,Gestor 06,Humano,2025-10,2025-10-11,KB-100543,,Pyme,Crédito automotor,Salto,1-30,WhatsApp,False,61.3,-0.414,ansiedad,3,Pago,,2025-10-11,100110.0,100110.0,1,0.0,84935.0,Abonó el total de la deuda.
