id_deudor,segmento,producto,departamento,monto_deuda,dias_mora,cuotas_atrasadas,antiguedad_cliente_meses,score_buro,ingreso_estimado,pagos_ultimos_12m,promesas_cumplidas,promesas_incumplidas,contactabilidad,gestiones_previas,canal_preferido,pago,tramo_mora
KB-102937,Retail,Préstamo personal,Montevideo,36130.0,17,1,147,678,37000.0,7,2,3,0.762,2,WhatsApp,1,1-30
KB-102938,Retail,Cuenta corriente,Rivera,57310.0,32,1,171,559,63400.0,5,0,1,0.626,2,Email,1,31-60
KB-102939,Pyme,Tarjeta de crédito,Montevideo,106030.0,75,2,64,603,72300.0,5,4,1,0.621,0,WhatsApp,1,61-90
KB-102940,Retail,Tarjeta de crédito,Montevideo,51740.0,59,1,37,574,55100.0,6,0,0,0.551,2,Llamada,0,31-60
KB-102941,Retail,Cuenta corriente,Montevideo,27600.0,25,1,11,573,37200.0,4,3,2,0.694,3,WhatsApp,1,1-30
KB-102942,Pyme,Tarjeta de crédito,Montevideo,92210.0,188,6,113,513,96600.0,2,1,2,0.37,5,WhatsApp,0,180+
KB-102943,Pyme,Tarjeta de crédito,Canelones,400720.0,29,1,155,587,20300.0,8,3,1,0.477,2,WhatsApp,1,1-30
KB-102944,Corporativo,Microcrédito,Montevideo,1436660.0,18,1,140,553,32600.0,4,5,2,0.665,2,WhatsApp,1,1-30
KB-102945,Pyme,Crédito automotor,Salto,61340.0,16,1,34,625,109000.0,9,3,2,0.695,4,WhatsApp,1,1-30
KB-102946,Pyme,Financiación retail,Tacuarembó,64560.0,75,2,81,685,22800.0,3,4,0,0.634,7,SMS,1,61-90
KB-102947,Retail,Tarjeta de crédito,Artigas,64350.0,13,1,4,532,28700.0,5,0,2,0.648,3,WhatsApp,0,1-30
KB-102948,Pyme,Financiación retail,Maldonado,548110.0,70,2,158,611,98600.0,5,2,3,0.798,3,WhatsApp,1,61-90
KB-102949,Corporativo,Crédito automotor,Maldonado,479560.0,82,2,105,664,88600.0,8,2,1,0.249,3,Llamada,1,61-90
KB-102950,Retail,Préstamo personal,Montevideo,72970.0,143,4,20,585,25300.0,5,1,2,0.556,10,WhatsApp,0,91-180
KB-102951,Retail,Financiación retail,Paysandú,28740.0,180,7,162,735,74200.0,4,5,0,0.159,11,Llamada,1,91-180
KB-102952,Corporativo,Préstamo personal,Cerro Largo,812970.0,73,2,104,653,47200.0,9,1,1,0.59,7,WhatsApp,0,61-90
KB-102953,Pyme,Préstamo personal,Paysandú,32470.0,36,2,68,624,50300.0,10,3,2,0.485,4,SMS,1,31-60
KB-102954,Retail,Microcrédito,Montevideo,32950.0,303,11,171,833,35500.0,2,0,4,0.607,7,WhatsApp,0,180+
KB-102955,Retail,Préstamo personal,Montevideo,29850.0,7,1,121,611,64100.0,6,5,0,0.806,4,Llamada,1,1-30
KB-102956,Retail,Microcrédito,Maldonado,33030.0,8,1,89,710,102300.0,3,1,3,0.789,6,WhatsApp,0,1-30
KB-102957,Pyme,Microcrédito,Soriano,37860.0,54,1,103,459,22100.0,7,3,2,0.465,3,WhatsApp,1,31-60
KB-102958,Retail,Tarjeta de crédito,Montevideo,228790.0,19,1,145,679,47500.0,5,3,3,0.349,3,WhatsApp,1,1-30
KB-102959,Retail,Crédito automotor,Lavalleja,35350.0,194,6,50,424,24100.0,4,4,3,0.338,8,WhatsApp,0,180+
KB-102960,Pyme,Cuenta corriente,Canelones,245690.0,61,2,66,385,66800.0,8,1,1,0.491,7,Email,0,61-90
KB-102961,Retail,Tarjeta de crédito,Montevideo,24590.0,18,1,67,661,18200.0,6,3,1,0.76,7,Llamada,1,1-30
KB-102962,Retail,Préstamo personal,Montevideo,11320.0,32,2,53,297,28200.0,6,5,0,0.529,2,WhatsApp,1,31-60
KB-102963,Retail,Crédito automotor,Salto,67060.0,26,1,32,418,70900.0,6,3,1,0.713,8,Email,1,1-30
KB-102964,Pyme,Crédito automotor,Montevideo,202530.0,27,1,130,743,20900.0,5,4,3,0.591,7,SMS,1,1-30
KB-102965,Corporativo,Tarjeta de crédito,Salto,527840.0,40,2,66,560,19300.0,8,5,0,0.664,5,Email,1,31-60
KB-102966,Retail,Préstamo personal,San José,3890.0,88,2,171,331,48200.0,5,4,1,0.449,2,WhatsApp,0,61-90
KB-102967,Retail,Financiación retail,Montevideo,12470.0,60,3,147,496,80700.0,6,3,1,0.457,8,Llamada,1,31-60
KB-102968,Retail,Tarjeta de crédito,San José,35030.0,40,1,171,671,24700.0,1,0,1,0.552,1,WhatsApp,1,31-60
KB-102969,Retail,Préstamo personal,Maldonado,8440.0,23,1,14,724,33000.0,2,5,3,0.377,7,WhatsApp,1,1-30
KB-102970,Pyme,Microcrédito,Montevideo,74620.0,20,1,51,663,66200.0,6,5,0,0.595,5,Email,1,1-30
KB-102971,Pyme,Tarjeta de crédito,Montevideo,112970.0,18,1,88,443,19300.0,8,0,1,0.842,5,SMS,1,1-30
KB-102972,Retail,Préstamo personal,Paysandú,23110.0,14,1,45,489,85500.0,7,0,1,0.482,2,Llamada,0,1-30
KB-102973,Retail,Cuenta corriente,Canelones,20730.0,64,3,166,684,94900.0,3,1,2,0.16,4,Llamada,1,61-90
KB-102974,Retail,Cuenta corriente,Paysandú,16240.0,65,3,48,560,33900.0,9,4,2,0.627,3,Llamada,1,61-90
KB-102975,Corporativo,Tarjeta de crédito,Salto,456980.0,14,1,169,409,44900.0,10,5,3,0.667,3,WhatsApp,0,1-30
KB-102976,Corporativo,Préstamo personal,Montevideo,334980.0,76,2,125,366,77900.0,5,1,1,0.298,4,Llamada,0,61-90
KB-102977,Retail,Tarjeta de crédito,Canelones,23150.0,44,2,45,639,47600.0,8,5,2,0.426,4,WhatsApp,1,31-60
KB-102978,Pyme,Microcrédito,Canelones,421030.0,16,1,53,573,15600.0,7,5,0,0.628,2,WhatsApp,1,1-30
KB-102979,Corporativo,Financiación retail,Canelones,681280.0,36,1,125,676,52000.0,4,2,0,0.422,3,Email,1,31-60
KB-102980,Pyme,Préstamo personal,Salto,82430.0,24,1,172,531,86100.0,6,2,1,0.875,6,SMS,1,1-30
KB-102981,Retail,Financiación retail,Montevideo,48390.0,36,1,79,550,45200.0,6,1,2,0.655,1,WhatsApp,0,31-60
KB-102982,Pyme,Tarjeta de crédito,Salto,76030.0,69,3,179,678,47200.0,4,5,1,0.527,6,Llamada,1,61-90
KB-102983,Retail,Financiación retail,Florida,53940.0,3,1,5,608,16900.0,4,5,1,0.669,4,Email,1,1-30
KB-102984,Retail,Cuenta corriente,Salto,150180.0,58,1,159,604,165100.0,4,5,1,0.28,4,WhatsApp,1,31-60
KB-102985,Retail,Crédito automotor,Montevideo,40240.0,60,3,40,566,14300.0,9,1,1,0.716,3,WhatsApp,0,31-60
KB-102986,Pyme,Préstamo personal,Montevideo,118500.0,24,1,140,311,123700.0,6,1,1,0.75,1,Llamada,1,1-30
KB-102987,Retail,Financiación retail,Montevideo,48810.0,147,5,143,506,51000.0,11,2,2,0.385,11,WhatsApp,1,91-180
KB-102988,Retail,Préstamo personal,Colonia,7870.0,49,1,79,403,61000.0,4,3,0,0.719,4,WhatsApp,0,31-60
KB-102989,Retail,Financiación retail,Montevideo,27990.0,60,2,115,474,40700.0,6,1,2,0.495,1,WhatsApp,0,31-60
KB-102990,Pyme,Préstamo personal,Montevideo,285940.0,28,1,121,732,94200.0,6,4,0,0.471,5,WhatsApp,1,1-30
KB-102991,Retail,Microcrédito,Maldonado,7760.0,387,13,120,573,35300.0,7,5,4,0.305,5,Llamada,0,180+
KB-102992,Retail,Cuenta corriente,Salto,20540.0,50,1,173,418,67000.0,6,3,0,0.383,7,Email,1,31-60
KB-102993,Pyme,Tarjeta de crédito,Montevideo,285270.0,25,1,58,256,61800.0,4,0,2,0.852,4,Llamada,0,1-30
KB-102994,Retail,Tarjeta de crédito,Tacuarembó,12460.0,56,2,130,535,42200.0,9,2,0,0.683,3,Llamada,1,31-60
KB-102995,Corporativo,Tarjeta de crédito,Montevideo,799850.0,132,4,100,559,27300.0,11,4,2,0.525,9,WhatsApp,0,91-180
KB-102996,Pyme,Crédito automotor,Canelones,62850.0,31,1,65,609,31600.0,6,0,3,0.755,3,WhatsApp,1,31-60
KB-102997,Retail,Crédito automotor,Maldonado,18910.0,14,1,34,692,21100.0,3,3,0,0.437,3,Email,1,1-30
KB-102998,Retail,Tarjeta de crédito,Montevideo,7030.0,35,1,28,642,124000.0,11,1,1,0.444,4,Email,1,31-60
KB-102999,Retail,Tarjeta de crédito,Colonia,21990.0,139,4,170,492,105300.0,2,0,2,0.543,4,SMS,1,91-180
KB-103000,Retail,Préstamo personal,Montevideo,24790.0,68,3,76,281,35300.0,8,3,3,0.647,5,WhatsApp,0,61-90
KB-103001,Retail,Préstamo personal,Artigas,20920.0,46,1,73,627,36800.0,7,2,3,0.522,5,WhatsApp,1,31-60
KB-103002,Retail,Tarjeta de crédito,Canelones,33980.0,64,3,41,507,28800.0,8,2,3,0.885,5,Email,0,61-90
KB-103003,Corporativo,Préstamo personal,Soriano,515030.0,9,1,73,451,51700.0,8,3,2,0.61,2,WhatsApp,0,1-30
KB-103004,Pyme,Crédito automotor,Montevideo,95550.0,77,3,16,592,134200.0,3,4,0,0.839,6,Email,0,61-90
KB-103005,Corporativo,Préstamo personal,Canelones,410320.0,21,1,58,525,99000.0,4,2,2,0.481,4,WhatsApp,0,1-30
KB-103006,Retail,Tarjeta de crédito,Montevideo,27820.0,69,3,100,707,38000.0,7,4,0,0.282,1,WhatsApp,1,61-90
KB-103007,Pyme,Tarjeta de crédito,Cerro Largo,26730.0,16,1,94,412,53700.0,9,0,0,0.859,8,WhatsApp,1,1-30
KB-103008,Retail,Crédito automotor,Maldonado,8960.0,76,3,6,586,34500.0,4,1,1,0.385,1,Llamada,0,61-90
KB-103009,Retail,Microcrédito,Montevideo,17320.0,245,8,70,592,49000.0,6,2,1,0.73,11,Llamada,0,180+
KB-103010,Retail,Préstamo personal,San José,29810.0,71,2,121,295,89000.0,8,0,2,0.715,2,WhatsApp,0,61-90
KB-103011,Retail,Préstamo personal,Montevideo,10990.0,31,1,9,514,27500.0,5,1,1,0.526,4,Llamada,0,31-60
KB-103012,Retail,Tarjeta de crédito,Maldonado,60870.0,20,1,89,638,75700.0,7,1,1,0.62,2,SMS,1,1-30
KB-103013,Corporativo,Cuenta corriente,Paysandú,415210.0,43,2,30,446,29300.0,5,4,0,0.704,4,Llamada,0,31-60
KB-103014,Retail,Préstamo personal,Montevideo,6540.0,29,1,66,506,20100.0,6,3,2,0.574,5,SMS,1,1-30
KB-103015,Pyme,Cuenta corriente,Montevideo,112480.0,18,1,93,362,19800.0,9,1,2,0.64,7,WhatsApp,0,1-30
KB-103016,Retail,Préstamo personal,Montevideo,22190.0,35,2,7,451,30700.0,4,5,0,0.422,5,SMS,1,31-60
KB-103017,Retail,Tarjeta de crédito,Salto,7870.0,78,3,38,483,49800.0,7,1,2,0.782,2,WhatsApp,0,61-90
KB-103018,Corporativo,Préstamo personal,Montevideo,1565130.0,73,3,31,447,42700.0,8,4,1,0.791,6,Llamada,1,61-90
KB-103019,Retail,Tarjeta de crédito,Montevideo,15260.0,19,1,89,809,61000.0,2,1,4,0.335,2,SMS,1,1-30
KB-103020,Retail,Préstamo personal,Canelones,23160.0,25,1,61,511,25100.0,10,1,2,0.328,5,WhatsApp,1,1-30
KB-103021,Pyme,Tarjeta de crédito,San José,128670.0,15,1,169,369,64200.0,4,5,0,0.482,3,Email,1,1-30
KB-103022,Retail,Tarjeta de crédito,Durazno,5730.0,38,2,17,443,167700.0,9,4,2,0.585,5,Email,1,31-60
KB-103023,Retail,Préstamo personal,Montevideo,26240.0,15,1,160,414,55000.0,4,5,2,0.245,4,WhatsApp,0,1-30
KB-103024,Retail,Préstamo personal,Maldonado,14480.0,19,1,2,534,33500.0,8,2,2,0.619,0,Llamada,1,1-30
KB-103025,Retail,Tarjeta de crédito,Rivera,67700.0,54,2,131,697,18000.0,2,2,2,0.393,5,SMS,1,31-60
KB-103026,Pyme,Microcrédito,Montevideo,75190.0,65,2,24,562,18100.0,7,0,2,0.345,1,SMS,0,61-90
KB-103027,Retail,Tarjeta de crédito,Colonia,10060.0,61,3,142,592,22200.0,3,1,2,0.512,2,WhatsApp,1,61-90
KB-103028,Retail,Préstamo personal,Treinta y Tres,19750.0,17,1,60,461,80200.0,8,2,0,0.409,4,Email,1,1-30
KB-103029,Retail,Préstamo personal,Montevideo,47210.0,41,2,44,643,54300.0,8,0,1,0.387,5,SMS,1,31-60
KB-103030,Pyme,Microcrédito,Canelones,132640.0,43,1,66,257,51600.0,5,2,0,0.707,0,Llamada,0,31-60
KB-103031,Pyme,Financiación retail,Montevideo,822380.0,50,1,117,401,17500.0,5,3,3,0.066,1,WhatsApp,0,31-60
KB-103032,Pyme,Préstamo personal,Montevideo,315910.0,203,6,47,616,61100.0,5,3,1,0.285,8,SMS,0,180+
KB-103033,Retail,Préstamo personal,Rivera,21910.0,37,2,79,666,31700.0,7,1,2,0.852,5,WhatsApp,1,31-60
KB-103034,Pyme,Préstamo personal,Rivera,393160.0,115,4,93,521,89000.0,5,5,2,0.51,11,Llamada,1,91-180
KB-103035,Pyme,Crédito automotor,Canelones,111910.0,43,2,51,485,34200.0,4,2,2,0.651,1,WhatsApp,1,31-60
KB-103036,Retail,Préstamo personal,Artigas,48390.0,64,2,164,416,20000.0,8,1,1,0.532,2,Llamada,0,61-90
KB-103037,Retail,Cuenta corriente,Paysandú,34770.0,118,3,158,545,33800.0,8,5,5,0.788,8,WhatsApp,0,91-180
KB-103038,Retail,Tarjeta de crédito,Montevideo,18210.0,346,11,29,660,105000.0,2,2,3,0.187,7,SMS,0,180+
KB-103039,Pyme,Financiación retail,Montevideo,27760.0,190,6,140,696,23000.0,6,1,2,0.51,2,Llamada,0,180+
KB-103040,Corporativo,Préstamo personal,Montevideo,72460.0,46,1,164,832,84900.0,4,5,1,0.688,5,Llamada,1,31-60
KB-103041,Retail,Crédito automotor,Canelones,42430.0,23,1,108,469,44300.0,9,2,2,0.345,3,WhatsApp,1,1-30
KB-103042,Corporativo,Cuenta corriente,Montevideo,107380.0,58,2,118,719,55800.0,3,5,2,0.792,2,Email,1,31-60
KB-103043,Corporativo,Préstamo personal,Maldonado,310880.0,15,1,77,673,36400.0,6,1,2,0.687,3,SMS,1,1-30
KB-103044,Retail,Crédito automotor,Canelones,6570.0,118,4,137,661,25500.0,3,4,1,0.362,5,Llamada,1,91-180
KB-103045,Pyme,Crédito automotor,Cerro Largo,67510.0,6,1,29,578,42600.0,6,0,1,0.673,1,WhatsApp,1,1-30
KB-103046,Retail,Financiación retail,Montevideo,11580.0,114,4,136,593,19000.0,7,4,2,0.298,0,SMS,1,91-180
KB-103047,Corporativo,Préstamo personal,Durazno,310660.0,33,2,177,632,86600.0,6,3,0,0.829,4,WhatsApp,1,31-60
KB-103048,Retail,Cuenta corriente,Montevideo,42460.0,78,3,116,494,27900.0,9,1,2,0.228,6,Llamada,0,61-90
KB-103049,Retail,Tarjeta de crédito,Montevideo,29640.0,153,5,155,528,31600.0,8,0,2,0.182,10,WhatsApp,1,91-180
KB-103050,Retail,Financiación retail,Montevideo,4420.0,79,3,88,374,60600.0,4,2,1,0.432,5,WhatsApp,0,61-90
KB-103051,Corporativo,Crédito automotor,Montevideo,1348650.0,3,1,6,593,70600.0,7,5,1,0.674,2,WhatsApp,1,1-30
KB-103052,Retail,Cuenta corriente,Montevideo,79750.0,125,5,153,642,24400.0,7,5,2,0.86,3,Llamada,1,91-180
KB-103053,Pyme,Crédito automotor,Montevideo,259080.0,85,3,100,548,32600.0,10,5,0,0.388,3,Llamada,1,61-90
KB-103054,Retail,Cuenta corriente,Montevideo,58130.0,34,1,124,561,73100.0,6,2,2,0.55,1,WhatsApp,1,31-60
KB-103055,Pyme,Tarjeta de crédito,San José,118430.0,51,2,69,562,75300.0,9,4,1,0.843,3,SMS,1,31-60
KB-103056,Pyme,Tarjeta de crédito,Montevideo,124550.0,5,1,97,479,44900.0,4,4,1,0.614,2,WhatsApp,0,1-30
KB-103057,Pyme,Préstamo personal,Canelones,131380.0,151,6,83,588,126400.0,3,3,1,0.436,5,Llamada,0,91-180
KB-103058,Retail,Crédito automotor,Montevideo,137120.0,52,1,84,833,51000.0,6,0,0,0.523,2,WhatsApp,1,31-60
KB-103059,Retail,Tarjeta de crédito,Río Negro,43800.0,140,5,151,608,42200.0,3,2,2,0.328,4,WhatsApp,1,91-180
KB-103060,Retail,Financiación retail,Montevideo,118140.0,101,4,66,708,52800.0,7,0,1,0.273,7,Llamada,0,91-180
KB-103061,Retail,Préstamo personal,Montevideo,12380.0,50,2,177,449,24900.0,12,2,3,0.543,7,WhatsApp,0,31-60
KB-103062,Retail,Microcrédito,Artigas,42760.0,48,2,167,568,29900.0,5,2,0,0.99,1,WhatsApp,1,31-60
KB-103063,Retail,Tarjeta de crédito,Soriano,35100.0,21,1,37,327,41800.0,4,3,0,0.696,0,WhatsApp,0,1-30
KB-103064,Pyme,Financiación retail,Canelones,135590.0,68,2,169,490,58800.0,8,5,1,0.531,4,SMS,1,61-90
KB-103065,Retail,Microcrédito,Montevideo,17930.0,40,1,158,576,47200.0,5,2,0,0.698,6,Llamada,1,31-60
KB-103066,Retail,Tarjeta de crédito,Maldonado,30170.0,285,9,8,331,22200.0,8,4,3,0.258,7,Llamada,0,180+
KB-103067,Retail,Crédito automotor,Montevideo,45950.0,110,4,5,547,27600.0,10,4,1,0.4,4,WhatsApp,1,91-180
KB-103068,Retail,Microcrédito,San José,46950.0,28,1,174,697,26700.0,6,3,1,0.361,6,Llamada,1,1-30
KB-103069,Retail,Préstamo personal,Maldonado,25850.0,89,2,44,525,112800.0,6,1,2,0.376,6,Llamada,0,61-90
KB-103070,Retail,Microcrédito,San José,61730.0,26,1,98,368,31200.0,5,5,2,0.784,2,WhatsApp,0,1-30
KB-103071,Pyme,Préstamo personal,Montevideo,64960.0,61,3,68,384,42000.0,7,2,2,0.795,5,WhatsApp,1,61-90
KB-103072,Pyme,Crédito automotor,Montevideo,89310.0,28,1,4,395,26000.0,7,5,1,0.755,2,WhatsApp,1,1-30
KB-103073,Corporativo,Préstamo personal,Montevideo,3629280.0,113,4,148,524,54500.0,9,3,0,0.906,2,Llamada,1,91-180
KB-103074,Retail,Microcrédito,Durazno,50350.0,237,7,28,377,24600.0,8,5,4,0.146,7,SMS,0,180+
KB-103075,Retail,Tarjeta de crédito,San José,17210.0,95,3,126,682,66900.0,8,2,1,0.243,7,Email,1,91-180
KB-103076,Retail,Tarjeta de crédito,Soriano,64870.0,279,9,109,251,80400.0,0,3,4,0.69,10,Email,0,180+
KB-103077,Retail,Microcrédito,Canelones,14030.0,40,2,38,566,105800.0,6,4,1,0.527,6,Llamada,1,31-60
KB-103078,Retail,Préstamo personal,Montevideo,67970.0,37,2,51,588,55700.0,5,1,2,0.451,4,Llamada,0,31-60
KB-103079,Retail,Microcrédito,Paysandú,5130.0,65,2,178,674,66100.0,4,1,2,0.61,3,WhatsApp,1,61-90
KB-103080,Retail,Cuenta corriente,Montevideo,23260.0,34,2,174,320,89500.0,9,0,5,0.512,5,SMS,0,31-60
KB-103081,Retail,Cuenta corriente,Artigas,17050.0,31,1,25,490,86800.0,4,5,1,0.556,6,SMS,1,31-60
KB-103082,Pyme,Microcrédito,Montevideo,136880.0,132,5,109,525,35100.0,5,5,3,0.5,4,Llamada,0,91-180
KB-103083,Retail,Crédito automotor,Colonia,71280.0,134,5,152,608,59100.0,4,2,1,0.309,2,WhatsApp,0,91-180
KB-103084,Retail,Préstamo personal,Maldonado,27090.0,5,1,91,571,33900.0,9,3,1,0.484,1,WhatsApp,1,1-30
KB-103085,Retail,Cuenta corriente,Montevideo,20460.0,182,7,73,738,49200.0,5,5,1,0.489,2,WhatsApp,1,180+
KB-103086,Retail,Crédito automotor,Canelones,33600.0,84,3,98,568,30700.0,4,0,3,0.869,4,Llamada,0,61-90
KB-103087,Retail,Tarjeta de crédito,Montevideo,10270.0,12,1,7,508,28800.0,4,1,1,0.725,3,SMS,0,1-30
KB-103088,Pyme,Financiación retail,Montevideo,195690.0,187,6,125,484,31900.0,1,5,3,0.401,3,WhatsApp,0,180+
KB-103089,Retail,Crédito automotor,Canelones,47060.0,69,3,53,711,30100.0,12,4,1,0.373,2,Llamada,1,61-90
KB-103090,Retail,Tarjeta de crédito,Montevideo,55020.0,45,1,163,384,42900.0,9,5,0,0.658,5,WhatsApp,0,31-60
KB-103091,Retail,Préstamo personal,Canelones,50690.0,74,2,166,772,114600.0,2,2,1,0.649,5,WhatsApp,1,61-90
KB-103092,Pyme,Tarjeta de crédito,Canelones,18900.0,114,4,137,567,43600.0,6,3,2,0.649,5,Llamada,1,91-180
KB-103093,Retail,Crédito automotor,Montevideo,24390.0,3,1,48,644,80200.0,4,1,0,0.99,5,SMS,1,1-30
KB-103094,Retail,Tarjeta de crédito,Montevideo,55480.0,52,1,60,478,38100.0,10,2,1,0.447,1,WhatsApp,0,31-60
KB-103095,Retail,Tarjeta de crédito,Maldonado,37250.0,264,8,98,534,61000.0,1,4,3,0.522,15,WhatsApp,0,180+
KB-103096,Retail,Préstamo personal,Montevideo,22780.0,2,1,116,594,9600.0,5,2,1,0.688,3,WhatsApp,1,1-30
KB-103097,Retail,Préstamo personal,Montevideo,104540.0,20,1,26,451,103600.0,3,2,2,0.474,4,Email,0,1-30
KB-103098,Retail,Microcrédito,Montevideo,50400.0,71,2,63,437,34100.0,7,0,3,0.544,2,Email,0,61-90
KB-103099,Pyme,Tarjeta de crédito,Paysandú,15970.0,21,1,60,357,21000.0,4,3,1,0.542,3,WhatsApp,1,1-30
KB-103100,Retail,Préstamo personal,Colonia,33170.0,36,2,101,440,64000.0,10,5,0,0.873,3,Llamada,1,31-60
KB-103101,Corporativo,Tarjeta de crédito,San José,322520.0,157,5,141,292,23100.0,12,2,2,0.453,4,Llamada,0,91-180
KB-103102,Corporativo,Tarjeta de crédito,Montevideo,1256730.0,81,3,142,457,123300.0,6,3,0,0.625,1,Llamada,0,61-90
KB-103103,Retail,Préstamo personal,Maldonado,19990.0,42,2,104,803,44800.0,3,2,1,0.552,3,Llamada,1,31-60
KB-103104,Corporativo,Crédito automotor,Montevideo,268310.0,115,4,134,721,86200.0,3,5,1,0.651,5,Llamada,1,91-180
KB-103105,Retail,Tarjeta de crédito,Montevideo,45620.0,27,1,81,857,26500.0,9,1,1,0.594,4,Email,1,1-30
KB-103106,Retail,Préstamo personal,Montevideo,47460.0,10,1,47,551,48700.0,9,0,1,0.596,3,Llamada,1,1-30
KB-103107,Retail,Préstamo personal,Montevideo,9590.0,25,1,166,506,66800.0,5,5,2,0.635,3,Email,1,1-30
KB-103108,Retail,Préstamo personal,Montevideo,34240.0,283,10,111,453,55100.0,3,4,1,0.238,8,Email,0,180+
KB-103109,Pyme,Tarjeta de crédito,Maldonado,60420.0,47,1,72,421,54500.0,4,5,1,0.697,4,WhatsApp,1,31-60
KB-103110,Retail,Tarjeta de crédito,Canelones,27540.0,41,1,92,558,104800.0,6,1,1,0.921,4,WhatsApp,0,31-60
KB-103111,Retail,Financiación retail,Rocha,18830.0,79,3,91,661,64000.0,10,3,2,0.479,4,WhatsApp,1,61-90
KB-103112,Retail,Microcrédito,Flores,25160.0,8,1,76,503,56000.0,6,3,1,0.709,3,WhatsApp,0,1-30
KB-103113,Pyme,Tarjeta de crédito,Canelones,1132900.0,82,2,45,913,51000.0,4,5,2,0.762,4,SMS,1,61-90
KB-103114,Pyme,Crédito automotor,Treinta y Tres,194750.0,74,2,162,473,83200.0,9,1,3,0.767,3,Email,1,61-90
KB-103115,Retail,Financiación retail,Montevideo,13820.0,41,1,24,466,50100.0,5,1,3,0.318,5,WhatsApp,0,31-60
KB-103116,Retail,Tarjeta de crédito,Montevideo,81140.0,45,2,91,626,41500.0,5,4,0,0.518,4,SMS,1,31-60
KB-103117,Corporativo,Préstamo personal,Montevideo,440330.0,8,1,132,584,41900.0,4,4,1,0.662,4,WhatsApp,1,1-30
KB-103118,Pyme,Tarjeta de crédito,Montevideo,68330.0,74,2,31,407,13500.0,5,5,6,0.267,3,WhatsApp,0,61-90
KB-103119,Retail,Cuenta corriente,Lavalleja,26860.0,66,3,106,488,29900.0,3,3,1,0.365,9,Llamada,0,61-90
KB-103120,Retail,Tarjeta de crédito,Montevideo,10550.0,54,2,122,600,27900.0,5,4,2,0.532,3,WhatsApp,1,31-60
KB-103121,Retail,Tarjeta de crédito,San José,14750.0,58,1,158,534,33700.0,9,1,1,0.773,5,WhatsApp,1,31-60
KB-103122,Retail,Financiación retail,Florida,57320.0,49,1,74,834,50000.0,5,2,1,0.628,4,SMS,1,31-60
KB-103123,Retail,Financiación retail,Montevideo,10640.0,113,4,46,446,18600.0,3,1,2,0.437,6,WhatsApp,0,91-180
KB-103124,Retail,Financiación retail,Canelones,17910.0,144,5,61,387,26800.0,3,1,2,0.437,5,Llamada,1,91-180
KB-103125,Retail,Tarjeta de crédito,Canelones,36430.0,74,2,121,490,68100.0,2,1,1,0.77,5,SMS,0,61-90
KB-103126,Retail,Microcrédito,Canelones,33500.0,113,3,40,316,33700.0,5,2,1,0.558,5,WhatsApp,0,91-180
KB-103127,Retail,Cuenta corriente,Montevideo,41530.0,108,3,92,368,24200.0,7,1,0,0.589,6,SMS,1,91-180
KB-103128,Pyme,Crédito automotor,Montevideo,381220.0,21,1,95,805,49200.0,4,5,0,0.199,5,WhatsApp,1,1-30
KB-103129,Retail,Microcrédito,Canelones,56180.0,139,5,89,593,39600.0,4,5,3,0.395,5,Email,1,91-180
KB-103130,Retail,Tarjeta de crédito,Maldonado,22490.0,199,6,151,560,12300.0,11,2,3,0.556,9,Llamada,0,180+
KB-103131,Pyme,Microcrédito,Florida,397260.0,68,3,141,619,65300.0,11,1,0,0.596,5,WhatsApp,1,61-90
KB-103132,Retail,Préstamo personal,Lavalleja,27350.0,82,2,165,544,41000.0,8,0,4,0.591,3,Llamada,0,61-90
KB-103133,Retail,Tarjeta de crédito,Maldonado,13730.0,19,1,150,608,38700.0,4,2,0,0.483,2,WhatsApp,1,1-30
KB-103134,Retail,Crédito automotor,Cerro Largo,78830.0,19,1,35,380,69500.0,4,3,0,0.548,1,WhatsApp,0,1-30
KB-103135,Retail,Tarjeta de crédito,Montevideo,3520.0,44,1,2,505,55500.0,7,3,1,0.64,3,WhatsApp,0,31-60
KB-103136,Retail,Préstamo personal,San José,17850.0,60,3,18,676,48700.0,3,0,1,0.462,6,WhatsApp,1,31-60
KB-103137,Retail,Tarjeta de crédito,Artigas,19620.0,147,5,50,328,83300.0,5,4,0,0.822,8,SMS,0,91-180
KB-103138,Retail,Financiación retail,Montevideo,15210.0,46,1,28,552,30500.0,9,2,2,0.685,3,Email,1,31-60
KB-103139,Retail,Préstamo personal,Rocha,28250.0,70,2,84,553,17800.0,4,4,4,0.615,5,Email,0,61-90
KB-103140,Pyme,Préstamo personal,Montevideo,33700.0,103,4,61,580,15100.0,7,4,2,0.909,4,WhatsApp,0,91-180
KB-103141,Retail,Préstamo personal,Montevideo,53540.0,34,1,37,578,80100.0,7,5,1,0.513,3,Llamada,1,31-60
KB-103142,Retail,Microcrédito,Montevideo,30780.0,67,2,139,440,58800.0,4,2,1,0.365,4,SMS,0,61-90
KB-103143,Retail,Tarjeta de crédito,Canelones,37370.0,56,1,156,529,33200.0,2,1,1,0.271,3,Email,0,31-60
KB-103144,Pyme,Microcrédito,Montevideo,86480.0,93,4,148,597,29900.0,2,2,0,0.462,2,WhatsApp,1,91-180
KB-103145,Pyme,Préstamo personal,Montevideo,195330.0,52,2,40,627,54100.0,8,0,1,0.471,4,WhatsApp,1,31-60
